sk_d_aluno,sk_d_periodo,sk_d_curso,cr_periodo,cr_acumulado
5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,9,6.2
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.4
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,7.1
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.5,6.6
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,6.6
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,6.8
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,6.9
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.2,7.1
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.2
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,7.3
6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.9,7.4
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.7
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.9,6.3
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.3,5.9
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,6.1
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.6,6.2
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.3,6.2
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.3
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,3.4,6.1
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.7,6.1
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,6.1
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.6,6.1
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4,5.9
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5,5.9
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,6
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,6.1
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.3,5.3
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.4,4.9
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.9,4.9
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.9,4.9
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6,5.1
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0.2,4.1
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,3.8,4
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.6,4.1
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.3,4.1
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.6
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.3
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.1
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.6,6.6
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.3,6.5
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,1.6,4.8
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.8,5.2
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,7.3,5.6
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.4,5.7
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,5,5.6
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,2.5,5.5
7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,2.5,2.5
7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,3.1,2.8
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7.7
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.9,7.8
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.1,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7,7.4
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8,7.5
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,7.6
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,7.5
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,6.9
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.3,6.7
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,6.9
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.1,7.1
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.3
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.6,7.4
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.4
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,7.5
19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.5
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,8.5
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,8.1
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.1,7.4
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,7.1
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,7.1
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6,6.9
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8,7
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.1
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.2
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.6,7.3
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.5,6.5
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.1,6.8
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.8
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.8,7.4
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.2,7.3
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.4
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.1,7.5
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.5
4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,7.6
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.7,8.7
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,8.6
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,7.9
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.9
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.9
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,7.7
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.2,7.7
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.1,7.7
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,7.6
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,7.6
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,7.7
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,6.8
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.5,6.2
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.1,5.5
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.6,5.8
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7,6.2
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.3,6.2
